"Market","Season","Date","Bales","Total"
"US_Average","2010/2011",2011-04-28,"Cumulative",581282
"US_Average","2010/2011",2011-04-28,"Daily",14
"US_Average","2010/2011",2011-04-27,"Cumulative",581268
"US_Average","2010/2011",2011-04-27,"Daily",625
"US_Average","2010/2011",2011-04-26,"Cumulative",580643
"US_Average","2010/2011",2011-04-26,"Daily",292
"US_Average","2010/2011",2011-04-25,"Cumulative",580351
"US_Average","2010/2011",2011-04-25,"Daily",935
"US_Average","2010/2011",2011-04-21,"Cumulative",579416
"US_Average","2010/2011",2011-04-21,"Daily",0
"US_Average","2010/2011",2011-04-20,"Cumulative",579416
"US_Average","2010/2011",2011-04-20,"Daily",0
"US_Average","2010/2011",2011-04-19,"Cumulative",579416
"US_Average","2010/2011",2011-04-19,"Daily",0
"US_Average","2010/2011",2011-04-18,"Cumulative",579416
"US_Average","2010/2011",2011-04-18,"Daily",0
"US_Average","2010/2011",2011-04-15,"Cumulative",579416
"US_Average","2010/2011",2011-04-15,"Daily",0
"US_Average","2010/2011",2011-04-14,"Cumulative",579416
"US_Average","2010/2011",2011-04-14,"Daily",0
"US_Average","2010/2011",2011-04-13,"Cumulative",579416
"US_Average","2010/2011",2011-04-13,"Daily",0
"US_Average","2010/2011",2011-04-12,"Cumulative",579416
"US_Average","2010/2011",2011-04-12,"Daily",21
"US_Average","2010/2011",2011-04-11,"Cumulative",579395
"US_Average","2010/2011",2011-04-11,"Daily",298
"US_Average","2010/2011",2011-04-08,"Cumulative",579097
"US_Average","2010/2011",2011-04-08,"Daily",200
"US_Average","2010/2011",2011-04-07,"Cumulative",578897
"US_Average","2010/2011",2011-04-07,"Daily",5019
"US_Average","2010/2011",2011-04-06,"Cumulative",573878
"US_Average","2010/2011",2011-04-06,"Daily",0
"US_Average","2010/2011",2011-04-05,"Cumulative",573878
"US_Average","2010/2011",2011-04-05,"Daily",231
"US_Average","2010/2011",2011-04-04,"Cumulative",573647
"US_Average","2010/2011",2011-04-04,"Daily",312
"US_Average","2010/2011",2011-04-01,"Cumulative",573335
"US_Average","2010/2011",2011-04-01,"Daily",1144
"US_Average","2010/2011",2011-03-31,"Cumulative",572191
"US_Average","2010/2011",2011-03-31,"Daily",3174
"US_Average","2010/2011",2011-03-30,"Cumulative",569017
"US_Average","2010/2011",2011-03-30,"Daily",2127
"US_Average","2010/2011",2011-03-29,"Cumulative",566890
"US_Average","2010/2011",2011-03-29,"Daily",0
"US_Average","2010/2011",2011-03-28,"Cumulative",566890
"US_Average","2010/2011",2011-03-28,"Daily",165
"US_Average","2010/2011",2011-03-25,"Cumulative",566725
"US_Average","2010/2011",2011-03-25,"Daily",536
"US_Average","2010/2011",2011-03-24,"Cumulative",566189
"US_Average","2010/2011",2011-03-24,"Daily",1381
"US_Average","2010/2011",2011-03-23,"Cumulative",564808
"US_Average","2010/2011",2011-03-23,"Daily",1741
"US_Average","2010/2011",2011-03-22,"Cumulative",563067
"US_Average","2010/2011",2011-03-22,"Daily",150
"US_Average","2010/2011",2011-03-21,"Cumulative",562917
"US_Average","2010/2011",2011-03-21,"Daily",306
"US_Average","2010/2011",2011-03-18,"Cumulative",562611
"US_Average","2010/2011",2011-03-18,"Daily",751
"US_Average","2010/2011",2011-03-17,"Cumulative",561860
"US_Average","2010/2011",2011-03-17,"Daily",87
"US_Average","2010/2011",2011-03-16,"Cumulative",561773
"US_Average","2010/2011",2011-03-16,"Daily",66
"US_Average","2010/2011",2011-03-15,"Cumulative",561707
"US_Average","2010/2011",2011-03-15,"Daily",1672
"US_Average","2010/2011",2011-03-14,"Cumulative",560035
"US_Average","2010/2011",2011-03-14,"Daily",0
"US_Average","2010/2011",2011-03-11,"Cumulative",560035
"US_Average","2010/2011",2011-03-11,"Daily",2288
"US_Average","2010/2011",2011-03-10,"Cumulative",557747
"US_Average","2010/2011",2011-03-10,"Daily",530
"US_Average","2010/2011",2011-03-09,"Cumulative",557217
"US_Average","2010/2011",2011-03-09,"Daily",1217
"US_Average","2010/2011",2011-03-08,"Cumulative",556000
"US_Average","2010/2011",2011-03-08,"Daily",265
"US_Average","2010/2011",2011-03-07,"Cumulative",555735
"US_Average","2010/2011",2011-03-07,"Daily",766
"US_Average","2010/2011",2011-03-04,"Cumulative",554969
"US_Average","2010/2011",2011-03-04,"Daily",1873
"US_Average","2010/2011",2011-03-03,"Cumulative",553096
"US_Average","2010/2011",2011-03-03,"Daily",2134
"US_Average","2010/2011",2011-03-02,"Cumulative",550962
"US_Average","2010/2011",2011-03-02,"Daily",2153
"US_Average","2010/2011",2011-03-01,"Cumulative",548809
"US_Average","2010/2011",2011-03-01,"Daily",3720
"US_Average","2010/2011",2011-02-28,"Cumulative",545089
"US_Average","2010/2011",2011-02-28,"Daily",941
"US_Average","2010/2011",2011-02-25,"Cumulative",544148
"US_Average","2010/2011",2011-02-25,"Daily",826
"US_Average","2010/2011",2011-02-24,"Cumulative",543322
"US_Average","2010/2011",2011-02-24,"Daily",551
"US_Average","2010/2011",2011-02-23,"Cumulative",542771
"US_Average","2010/2011",2011-02-23,"Daily",643
"US_Average","2010/2011",2011-02-22,"Cumulative",542128
"US_Average","2010/2011",2011-02-22,"Daily",400
"US_Average","2010/2011",2011-02-18,"Cumulative",541728
"US_Average","2010/2011",2011-02-18,"Daily",510
"US_Average","2010/2011",2011-02-17,"Cumulative",541218
"US_Average","2010/2011",2011-02-17,"Daily",3005
"US_Average","2010/2011",2011-02-16,"Cumulative",538213
"US_Average","2010/2011",2011-02-16,"Daily",4914
"US_Average","2010/2011",2011-02-15,"Cumulative",533299
"US_Average","2010/2011",2011-02-15,"Daily",3325
"US_Average","2010/2011",2011-02-14,"Cumulative",529974
"US_Average","2010/2011",2011-02-14,"Daily",1590
"US_Average","2010/2011",2011-02-11,"Cumulative",528384
"US_Average","2010/2011",2011-02-11,"Daily",3198
"US_Average","2010/2011",2011-02-10,"Cumulative",525186
"US_Average","2010/2011",2011-02-10,"Daily",5683
"US_Average","2010/2011",2011-02-09,"Cumulative",519503
"US_Average","2010/2011",2011-02-09,"Daily",9228
"US_Average","2010/2011",2011-02-08,"Cumulative",510275
"US_Average","2010/2011",2011-02-08,"Daily",2599
"US_Average","2010/2011",2011-02-07,"Cumulative",507676
"US_Average","2010/2011",2011-02-07,"Daily",3439
"US_Average","2010/2011",2011-02-04,"Cumulative",504237
"US_Average","2010/2011",2011-02-04,"Daily",1801
"US_Average","2010/2011",2011-02-03,"Cumulative",502436
"US_Average","2010/2011",2011-02-03,"Daily",3458
"US_Average","2010/2011",2011-02-02,"Cumulative",498978
"US_Average","2010/2011",2011-02-02,"Daily",5012
"US_Average","2010/2011",2011-02-01,"Cumulative",493966
"US_Average","2010/2011",2011-02-01,"Daily",5897
"US_Average","2010/2011",2011-01-31,"Cumulative",488069
"US_Average","2010/2011",2011-01-31,"Daily",3900
"US_Average","2010/2011",2011-01-28,"Cumulative",484169
"US_Average","2010/2011",2011-01-28,"Daily",4048
"US_Average","2010/2011",2011-01-27,"Cumulative",480121
"US_Average","2010/2011",2011-01-27,"Daily",12013
"US_Average","2010/2011",2011-01-26,"Cumulative",468108
"US_Average","2010/2011",2011-01-26,"Daily",7219
"US_Average","2010/2011",2011-01-25,"Cumulative",460889
"US_Average","2010/2011",2011-01-25,"Daily",7611
"US_Average","2010/2011",2011-01-24,"Cumulative",453278
"US_Average","2010/2011",2011-01-24,"Daily",9599
"US_Average","2010/2011",2011-01-21,"Cumulative",443679
"US_Average","2010/2011",2011-01-21,"Daily",10452
"US_Average","2010/2011",2011-01-20,"Cumulative",433227
"US_Average","2010/2011",2011-01-20,"Daily",9615
"US_Average","2010/2011",2011-01-19,"Cumulative",423612
"US_Average","2010/2011",2011-01-19,"Daily",4410
"US_Average","2010/2011",2011-01-18,"Cumulative",419202
"US_Average","2010/2011",2011-01-18,"Daily",3413
"US_Average","2010/2011",2011-01-14,"Cumulative",415789
"US_Average","2010/2011",2011-01-14,"Daily",2377
"US_Average","2010/2011",2011-01-13,"Cumulative",413412
"US_Average","2010/2011",2011-01-13,"Daily",4908
"US_Average","2010/2011",2011-01-12,"Cumulative",408504
"US_Average","2010/2011",2011-01-12,"Daily",7931
"US_Average","2010/2011",2011-01-11,"Cumulative",400573
"US_Average","2010/2011",2011-01-11,"Daily",14050
"US_Average","2010/2011",2011-01-10,"Cumulative",386523
"US_Average","2010/2011",2011-01-10,"Daily",4361
"US_Average","2010/2011",2011-01-07,"Cumulative",382162
"US_Average","2010/2011",2011-01-07,"Daily",3495
"US_Average","2010/2011",2011-01-06,"Cumulative",378667
"US_Average","2010/2011",2011-01-06,"Daily",7491
"US_Average","2010/2011",2011-01-05,"Cumulative",371176
"US_Average","2010/2011",2011-01-05,"Daily",8510
"US_Average","2010/2011",2011-01-04,"Cumulative",362666
"US_Average","2010/2011",2011-01-04,"Daily",4329
"US_Average","2010/2011",2011-01-03,"Cumulative",358337
"US_Average","2010/2011",2011-01-03,"Daily",4692
"US_Average","2010/2011",2010-12-31,"Cumulative",353645
"US_Average","2010/2011",2010-12-31,"Daily",0
"US_Average","2010/2011",2010-12-30,"Cumulative",353645
"US_Average","2010/2011",2010-12-30,"Daily",4901
"US_Average","2010/2011",2010-12-29,"Cumulative",348744
"US_Average","2010/2011",2010-12-29,"Daily",7378
"US_Average","2010/2011",2010-12-28,"Cumulative",341366
"US_Average","2010/2011",2010-12-28,"Daily",2207
"US_Average","2010/2011",2010-12-27,"Cumulative",339159
"US_Average","2010/2011",2010-12-27,"Daily",1100
"US_Average","2010/2011",2010-12-23,"Cumulative",338059
"US_Average","2010/2011",2010-12-23,"Daily",2040
"US_Average","2010/2011",2010-12-22,"Cumulative",336019
"US_Average","2010/2011",2010-12-22,"Daily",4298
"US_Average","2010/2011",2010-12-21,"Cumulative",331721
"US_Average","2010/2011",2010-12-21,"Daily",3076
"US_Average","2010/2011",2010-12-20,"Cumulative",328645
"US_Average","2010/2011",2010-12-20,"Daily",2932
"US_Average","2010/2011",2010-12-17,"Cumulative",325713
"US_Average","2010/2011",2010-12-17,"Daily",6251
"US_Average","2010/2011",2010-12-16,"Cumulative",319462
"US_Average","2010/2011",2010-12-16,"Daily",4883
"US_Average","2010/2011",2010-12-15,"Cumulative",314579
"US_Average","2010/2011",2010-12-15,"Daily",7579
"US_Average","2010/2011",2010-12-14,"Cumulative",307000
"US_Average","2010/2011",2010-12-14,"Daily",14763
"US_Average","2010/2011",2010-12-13,"Cumulative",292237
"US_Average","2010/2011",2010-12-13,"Daily",6464
"US_Average","2010/2011",2010-12-10,"Cumulative",285773
"US_Average","2010/2011",2010-12-10,"Daily",11126
"US_Average","2010/2011",2010-12-09,"Cumulative",274647
"US_Average","2010/2011",2010-12-09,"Daily",15016
"US_Average","2010/2011",2010-12-08,"Cumulative",259631
"US_Average","2010/2011",2010-12-08,"Daily",5450
"US_Average","2010/2011",2010-12-07,"Cumulative",254181
"US_Average","2010/2011",2010-12-07,"Daily",9640
"US_Average","2010/2011",2010-12-06,"Cumulative",244541
"US_Average","2010/2011",2010-12-06,"Daily",6143
"US_Average","2010/2011",2010-12-03,"Cumulative",238398
"US_Average","2010/2011",2010-12-03,"Daily",13887
"US_Average","2010/2011",2010-12-02,"Cumulative",224511
"US_Average","2010/2011",2010-12-02,"Daily",15065
"US_Average","2010/2011",2010-12-01,"Cumulative",209446
"US_Average","2010/2011",2010-12-01,"Daily",8581
"US_Average","2010/2011",2010-11-30,"Cumulative",200865
"US_Average","2010/2011",2010-11-30,"Daily",8929
"US_Average","2010/2011",2010-11-29,"Cumulative",191936
"US_Average","2010/2011",2010-11-29,"Daily",6390
"US_Average","2010/2011",2010-11-26,"Cumulative",185546
"US_Average","2010/2011",2010-11-26,"Daily",2556
"US_Average","2010/2011",2010-11-24,"Cumulative",182990
"US_Average","2010/2011",2010-11-24,"Daily",8439
"US_Average","2010/2011",2010-11-23,"Cumulative",174551
"US_Average","2010/2011",2010-11-23,"Daily",8062
"US_Average","2010/2011",2010-11-22,"Cumulative",166489
"US_Average","2010/2011",2010-11-22,"Daily",5192
"US_Average","2010/2011",2010-11-19,"Cumulative",161297
"US_Average","2010/2011",2010-11-19,"Daily",7260
"US_Average","2010/2011",2010-11-18,"Cumulative",154037
"US_Average","2010/2011",2010-11-18,"Daily",7245
"US_Average","2010/2011",2010-11-17,"Cumulative",146792
"US_Average","2010/2011",2010-11-17,"Daily",4489
"US_Average","2010/2011",2010-11-16,"Cumulative",142303
"US_Average","2010/2011",2010-11-16,"Daily",8457
"US_Average","2010/2011",2010-11-15,"Cumulative",133846
"US_Average","2010/2011",2010-11-15,"Daily",7590
"US_Average","2010/2011",2010-11-12,"Cumulative",126256
"US_Average","2010/2011",2010-11-12,"Daily",3512
"US_Average","2010/2011",2010-11-11,"Cumulative",122744
"US_Average","2010/2011",2010-11-11,"Daily",1031
"US_Average","2010/2011",2010-11-10,"Cumulative",121713
"US_Average","2010/2011",2010-11-10,"Daily",3646
"US_Average","2010/2011",2010-11-09,"Cumulative",118067
"US_Average","2010/2011",2010-11-09,"Daily",12276
"US_Average","2010/2011",2010-11-08,"Cumulative",105791
"US_Average","2010/2011",2010-11-08,"Daily",4896
"US_Average","2010/2011",2010-11-05,"Cumulative",100895
"US_Average","2010/2011",2010-11-05,"Daily",8229
"US_Average","2010/2011",2010-11-04,"Cumulative",92666
"US_Average","2010/2011",2010-11-04,"Daily",3420
"US_Average","2010/2011",2010-11-03,"Cumulative",89246
"US_Average","2010/2011",2010-11-03,"Daily",2957
"US_Average","2010/2011",2010-11-02,"Cumulative",86289
"US_Average","2010/2011",2010-11-02,"Daily",6193
"US_Average","2010/2011",2010-11-01,"Cumulative",80096
"US_Average","2010/2011",2010-11-01,"Daily",3990
"US_Average","2010/2011",2010-10-29,"Cumulative",76106
"US_Average","2010/2011",2010-10-29,"Daily",6585
"US_Average","2010/2011",2010-10-28,"Cumulative",69521
"US_Average","2010/2011",2010-10-28,"Daily",4054
"US_Average","2010/2011",2010-10-27,"Cumulative",65467
"US_Average","2010/2011",2010-10-27,"Daily",3425
"US_Average","2010/2011",2010-10-26,"Cumulative",62042
"US_Average","2010/2011",2010-10-26,"Daily",4982
"US_Average","2010/2011",2010-10-25,"Cumulative",57060
"US_Average","2010/2011",2010-10-25,"Daily",10711
"US_Average","2010/2011",2010-10-22,"Cumulative",46349
"US_Average","2010/2011",2010-10-22,"Daily",2229
"US_Average","2010/2011",2010-10-21,"Cumulative",44120
"US_Average","2010/2011",2010-10-21,"Daily",7282
"US_Average","2010/2011",2010-10-20,"Cumulative",36838
"US_Average","2010/2011",2010-10-20,"Daily",6252
"US_Average","2010/2011",2010-10-19,"Cumulative",30586
"US_Average","2010/2011",2010-10-19,"Daily",2291
"US_Average","2010/2011",2010-10-18,"Cumulative",28295
"US_Average","2010/2011",2010-10-18,"Daily",2205
"US_Average","2010/2011",2010-10-15,"Cumulative",26090
"US_Average","2010/2011",2010-10-15,"Daily",2065
"US_Average","2010/2011",2010-10-14,"Cumulative",24025
"US_Average","2010/2011",2010-10-14,"Daily",3562
"US_Average","2010/2011",2010-10-13,"Cumulative",20463
"US_Average","2010/2011",2010-10-13,"Daily",3713
"US_Average","2010/2011",2010-10-12,"Cumulative",16750
"US_Average","2010/2011",2010-10-12,"Daily",3621
"US_Average","2010/2011",2010-10-11,"Cumulative",13129
"US_Average","2010/2011",2010-10-11,"Daily",365
"US_Average","2010/2011",2010-10-08,"Cumulative",12764
"US_Average","2010/2011",2010-10-08,"Daily",1861
"US_Average","2010/2011",2010-10-07,"Cumulative",10903
"US_Average","2010/2011",2010-10-07,"Daily",1299
"US_Average","2010/2011",2010-10-06,"Cumulative",9604
"US_Average","2010/2011",2010-10-06,"Daily",2154
"US_Average","2010/2011",2010-10-05,"Cumulative",7450
"US_Average","2010/2011",2010-10-05,"Daily",227
"US_Average","2010/2011",2010-10-04,"Cumulative",7223
"US_Average","2010/2011",2010-10-04,"Daily",202
"US_Average","2010/2011",2010-10-01,"Cumulative",7021
"US_Average","2010/2011",2010-10-01,"Daily",37
"US_Average","2010/2011",2010-09-30,"Cumulative",6984
"US_Average","2010/2011",2010-09-30,"Daily",16
"US_Average","2010/2011",2010-09-29,"Cumulative",6968
"US_Average","2010/2011",2010-09-29,"Daily",247
"US_Average","2010/2011",2010-09-28,"Cumulative",6721
"US_Average","2010/2011",2010-09-28,"Daily",426
"US_Average","2010/2011",2010-09-27,"Cumulative",6295
"US_Average","2010/2011",2010-09-27,"Daily",100
"US_Average","2010/2011",2010-09-24,"Cumulative",6195
"US_Average","2010/2011",2010-09-24,"Daily",71
"US_Average","2010/2011",2010-09-23,"Cumulative",6124
"US_Average","2010/2011",2010-09-23,"Daily",0
"US_Average","2010/2011",2010-09-22,"Cumulative",6124
"US_Average","2010/2011",2010-09-22,"Daily",196
"US_Average","2010/2011",2010-09-21,"Cumulative",5928
"US_Average","2010/2011",2010-09-21,"Daily",648
"US_Average","2010/2011",2010-09-20,"Cumulative",5280
"US_Average","2010/2011",2010-09-20,"Daily",480
"US_Average","2010/2011",2010-09-17,"Cumulative",4800
"US_Average","2010/2011",2010-09-17,"Daily",395
"US_Average","2010/2011",2010-09-16,"Cumulative",4405
"US_Average","2010/2011",2010-09-16,"Daily",49
"US_Average","2010/2011",2010-09-15,"Cumulative",4356
"US_Average","2010/2011",2010-09-15,"Daily",13
"US_Average","2010/2011",2010-09-14,"Cumulative",4343
"US_Average","2010/2011",2010-09-14,"Daily",785
"US_Average","2010/2011",2010-09-13,"Cumulative",3558
"US_Average","2010/2011",2010-09-13,"Daily",1064
"US_Average","2010/2011",2010-09-10,"Cumulative",2494
"US_Average","2010/2011",2010-09-10,"Daily",0
"US_Average","2010/2011",2010-09-09,"Cumulative",2494
"US_Average","2010/2011",2010-09-09,"Daily",157
"US_Average","2010/2011",2010-09-08,"Cumulative",2337
"US_Average","2010/2011",2010-09-08,"Daily",463
"US_Average","2010/2011",2010-09-07,"Cumulative",1874
"US_Average","2010/2011",2010-09-07,"Daily",23
"US_Average","2010/2011",2010-09-03,"Cumulative",1851
"US_Average","2010/2011",2010-09-03,"Daily",56
"US_Average","2010/2011",2010-09-02,"Cumulative",1795
"US_Average","2010/2011",2010-09-02,"Daily",104
"US_Average","2010/2011",2010-09-01,"Cumulative",1691
"US_Average","2010/2011",2010-09-01,"Daily",205
"US_Average","2010/2011",2010-08-31,"Cumulative",1486
"US_Average","2010/2011",2010-08-31,"Daily",276
"US_Average","2010/2011",2010-08-30,"Cumulative",1210
"US_Average","2010/2011",2010-08-30,"Daily",0
"US_Average","2010/2011",2010-08-27,"Cumulative",1210
"US_Average","2010/2011",2010-08-27,"Daily",8
"US_Average","2010/2011",2010-08-26,"Cumulative",1202
"US_Average","2010/2011",2010-08-26,"Daily",55
"US_Average","2010/2011",2010-08-25,"Cumulative",1147
"US_Average","2010/2011",2010-08-25,"Daily",55
"US_Average","2010/2011",2010-08-24,"Cumulative",1092
"US_Average","2010/2011",2010-08-24,"Daily",0
"US_Average","2010/2011",2010-08-23,"Cumulative",1092
"US_Average","2010/2011",2010-08-23,"Daily",657
"US_Average","2010/2011",2010-08-20,"Cumulative",435
"US_Average","2010/2011",2010-08-20,"Daily",249
"US_Average","2010/2011",2010-08-19,"Cumulative",186
"US_Average","2010/2011",2010-08-19,"Daily",0
"US_Average","2010/2011",2010-08-18,"Cumulative",186
"US_Average","2010/2011",2010-08-18,"Daily",36
"US_Average","2010/2011",2010-08-17,"Cumulative",150
"US_Average","2010/2011",2010-08-17,"Daily",137
"US_Average","2010/2011",2010-08-16,"Cumulative",13
"US_Average","2010/2011",2010-08-16,"Daily",0
"US_Average","2010/2011",2010-08-13,"Cumulative",13
"US_Average","2010/2011",2010-08-13,"Daily",0
"US_Average","2010/2011",2010-08-12,"Cumulative",13
"US_Average","2010/2011",2010-08-12,"Daily",0
"US_Average","2010/2011",2010-08-11,"Cumulative",13
"US_Average","2010/2011",2010-08-11,"Daily",0
"US_Average","2010/2011",2010-08-10,"Cumulative",13
"US_Average","2010/2011",2010-08-10,"Daily",0
